B,R,c,method,risk
20,2,1,COKE,0.198181335
20,2,1,SR,0.524631919
20,2,1,DR,0.28758412
20,2,1,ACW,0.460151627
20,2,1,COKE,0.145436854
20,2,1,SR,0.306782835
20,2,1,DR,0.438884981
20,2,1,ACW,0.495200507
20,2,1,COKE,0.146381902
20,2,1,SR,0.331104025
20,2,1,DR,0.200665756
20,2,1,ACW,36.64254183
20,2,1,COKE,0.18541171
20,2,1,SR,0.613236433
20,2,1,DR,0.283216805
20,2,1,ACW,0.318841713
20,2,1,COKE,0.261816645
20,2,1,SR,0.306883142
20,2,1,DR,0.548392782
20,2,1,ACW,6.50360175
20,2,1,COKE,0.176743043
20,2,1,SR,0.358556571
20,2,1,DR,0.439005361
20,2,1,ACW,0.473442813
20,2,1,COKE,0.191167153
20,2,1,SR,0.281599668
20,2,1,DR,0.257141686
20,2,1,ACW,0.691482588
20,2,1,COKE,0.132558309
20,2,1,SR,0.472567527
20,2,1,DR,0.277798437
20,2,1,ACW,0.313434892
20,2,1,COKE,0.228345624
20,2,1,SR,0.368577159
20,2,1,DR,0.310251836
20,2,1,ACW,0.586231721
20,2,1,COKE,0.156694603
20,2,1,SR,0.605433589
20,2,1,DR,0.389594828
20,2,1,ACW,0.394356746
20,2,1,COKE,0.245146474
20,2,1,SR,0.381490577
20,2,1,DR,0.344155978
20,2,1,ACW,8.017780008
20,2,1,COKE,0.17967996
20,2,1,SR,0.480331742
20,2,1,DR,0.319640582
20,2,1,ACW,0.321017027
20,2,1,COKE,0.321477606
20,2,1,SR,0.59996212
20,2,1,DR,0.291810009
20,2,1,ACW,0.354199598
20,2,1,COKE,0.257064543
20,2,1,SR,0.45304115
20,2,1,DR,0.38137698
20,2,1,ACW,0.753227926
20,2,1,COKE,0.226567907
20,2,1,SR,0.389539226
20,2,1,DR,0.385685856
20,2,1,ACW,0.453853747
20,2,1,COKE,0.167840596
20,2,1,SR,0.422326565
20,2,1,DR,0.259986779
20,2,1,ACW,0.383966868
20,2,1,COKE,0.210547494
20,2,1,SR,0.285883879
20,2,1,DR,0.251875887
20,2,1,ACW,3.324586435
20,2,1,COKE,0.200901558
20,2,1,SR,0.629555091
20,2,1,DR,0.265816198
20,2,1,ACW,0.199974227
20,2,1,COKE,0.261181566
20,2,1,SR,0.508642367
20,2,1,DR,0.330825741
20,2,1,ACW,0.427689521
20,2,1,COKE,0.217031555
20,2,1,SR,0.290139509
20,2,1,DR,0.559609012
20,2,1,ACW,0.497922911
20,2,1,COKE,0.158725341
20,2,1,SR,0.911218693
20,2,1,DR,0.321593523
20,2,1,ACW,12.95561983
20,2,1,COKE,0.16177427
20,2,1,SR,0.431736349
20,2,1,DR,0.297608062
20,2,1,ACW,0.416615599
20,2,1,COKE,0.163435938
20,2,1,SR,0.498808322
20,2,1,DR,0.276139306
20,2,1,ACW,0.532518603
20,2,1,COKE,0.169408198
20,2,1,SR,0.562312992
20,2,1,DR,0.368308274
20,2,1,ACW,0.199516858
20,2,1,COKE,0.271268863
20,2,1,SR,0.836861111
20,2,1,DR,0.21852852
20,2,1,ACW,1.510665744
20,2,1,COKE,0.307886944
20,2,1,SR,0.460427578
20,2,1,DR,0.232227853
20,2,1,ACW,0.503464678
20,2,1,COKE,0.15157926
20,2,1,SR,0.457874841
20,2,1,DR,0.426460071
20,2,1,ACW,0.195263475
20,2,1,COKE,0.19506634
20,2,1,SR,0.503265278
20,2,1,DR,0.446260455
20,2,1,ACW,0.468244586
20,2,1,COKE,0.215649078
20,2,1,SR,0.370618156
20,2,1,DR,0.289465346
20,2,1,ACW,0.48058936
20,2,1,COKE,0.183035897
20,2,1,SR,0.598804236
20,2,1,DR,0.32644652
20,2,1,ACW,3.859943281
20,2,1,COKE,0.187387568
20,2,1,SR,0.695284784
20,2,1,DR,0.221552075
20,2,1,ACW,1.115691124
20,2,1,COKE,0.297292409
20,2,1,SR,0.356022137
20,2,1,DR,0.358866287
20,2,1,ACW,0.344366231
20,2,1,COKE,0.17277402
20,2,1,SR,0.253493985
20,2,1,DR,0.301878823
20,2,1,ACW,0.492685091
20,2,1,COKE,0.175153605
20,2,1,SR,0.573192496
20,2,1,DR,0.344028965
20,2,1,ACW,0.309977072
20,2,1,COKE,0.1660568
20,2,1,SR,0.449126482
20,2,1,DR,0.406888032
20,2,1,ACW,0.46552892
20,2,1,COKE,0.19138525
20,2,1,SR,0.442898649
20,2,1,DR,0.228142179
20,2,1,ACW,0.164059282
20,2,1,COKE,0.212525561
20,2,1,SR,0.420837253
20,2,1,DR,0.383934452
20,2,1,ACW,26.50065562
20,2,1,COKE,0.243902882
20,2,1,SR,0.499711571
20,2,1,DR,0.428445824
20,2,1,ACW,0.955773918
20,2,1,COKE,0.188537323
20,2,1,SR,0.293225051
20,2,1,DR,0.291729799
20,2,1,ACW,0.481597444
20,2,1,COKE,0.164386956
20,2,1,SR,0.394079314
20,2,1,DR,0.256188678
20,2,1,ACW,0.236166161
20,2,1,COKE,0.170407998
20,2,1,SR,0.430369779
20,2,1,DR,0.339995579
20,2,1,ACW,2.12258229
20,2,1,COKE,0.197146689
20,2,1,SR,0.287489595
20,2,1,DR,0.371820586
20,2,1,ACW,1.641839459
20,2,1,COKE,0.16212059
20,2,1,SR,0.328685756
20,2,1,DR,0.532453667
20,2,1,ACW,0.652721629
20,2,1,COKE,0.166398927
20,2,1,SR,0.533915897
20,2,1,DR,0.66293975
20,2,1,ACW,0.24122912
20,2,1,COKE,0.168753845
20,2,1,SR,0.615321881
20,2,1,DR,0.228665986
20,2,1,ACW,0.417936456
20,2,1,COKE,0.184190034
20,2,1,SR,0.656725731
20,2,1,DR,0.236766908
20,2,1,ACW,1.425285395
20,2,1,COKE,0.320233263
20,2,1,SR,0.629938887
20,2,1,DR,0.267435143
20,2,1,ACW,0.228395269
20,2,1,COKE,0.185113668
20,2,1,SR,0.579863602
20,2,1,DR,0.162361573
20,2,1,ACW,0.280500435
20,2,1,COKE,0.164032335
20,2,1,SR,0.428474063
20,2,1,DR,0.288887198
20,2,1,ACW,0.307716485
20,2,1,COKE,0.15583972
20,2,1,SR,0.454102027
20,2,1,DR,0.281425301
20,2,1,ACW,1.178470553
20,2,1,COKE,0.156376576
20,2,1,SR,0.436967003
20,2,1,DR,0.207837796
20,2,1,ACW,0.327335808
20,2,1,COKE,0.222815836
20,2,1,SR,0.430347248
20,2,1,DR,0.364684457
20,2,1,ACW,0.276479693
20,2,1,COKE,0.206635472
20,2,1,SR,0.335881457
20,2,1,DR,0.298979918
20,2,1,ACW,1.067475551
20,2,1,COKE,0.224545759
20,2,1,SR,0.378161204
20,2,1,DR,0.460986069
20,2,1,ACW,4.851630521
20,2,1,COKE,0.182012019
20,2,1,SR,0.440111121
20,2,1,DR,0.360798787
20,2,1,ACW,0.194139862
20,2,1,COKE,0.175700896
20,2,1,SR,0.415690241
20,2,1,DR,0.432827654
20,2,1,ACW,0.497908436
20,2,1,COKE,0.178976562
20,2,1,SR,0.459601388
20,2,1,DR,0.251807252
20,2,1,ACW,0.448464694
20,2,1,COKE,0.15655984
20,2,1,SR,0.461532645
20,2,1,DR,0.292535215
20,2,1,ACW,0.652634225
20,2,1,COKE,0.176358899
20,2,1,SR,0.433479825
20,2,1,DR,0.280906248
20,2,1,ACW,0.204429137
20,2,1,COKE,0.232605915
20,2,1,SR,0.295262441
20,2,1,DR,0.201772276
20,2,1,ACW,0.478670382
20,2,1,COKE,0.139921273
20,2,1,SR,0.612665793
20,2,1,DR,0.225386176
20,2,1,ACW,0.495090929
20,2,1,COKE,0.163614003
20,2,1,SR,0.347358092
20,2,1,DR,0.360835256
20,2,1,ACW,0.495781951
20,2,1,COKE,0.143530407
20,2,1,SR,0.664143501
20,2,1,DR,0.254212489
20,2,1,ACW,4.153242457
20,2,1,COKE,0.244442559
20,2,1,SR,0.436528849
20,2,1,DR,0.31613701
20,2,1,ACW,0.605753254
20,2,1,COKE,0.144027378
20,2,1,SR,0.306491779
20,2,1,DR,0.236623628
20,2,1,ACW,1.369797941
20,2,1,COKE,0.144074876
20,2,1,SR,0.468809202
20,2,1,DR,0.204230763
20,2,1,ACW,0.418667131
20,2,1,COKE,0.186786335
20,2,1,SR,0.394378313
20,2,1,DR,0.257834726
20,2,1,ACW,0.618113744
20,2,1,COKE,0.184859131
20,2,1,SR,0.516161425
20,2,1,DR,0.161299413
20,2,1,ACW,0.574658156
20,2,1,COKE,0.18410433
20,2,1,SR,0.466526754
20,2,1,DR,0.211090463
20,2,1,ACW,21.95570179
20,2,1,COKE,0.179862789
20,2,1,SR,0.682363541
20,2,1,DR,0.209057271
20,2,1,ACW,0.834360263
20,2,1,COKE,0.170588867
20,2,1,SR,0.736756566
20,2,1,DR,0.27931904
20,2,1,ACW,1.269194108
20,2,1,COKE,0.348162687
20,2,1,SR,0.39658314
20,2,1,DR,0.277483345
20,2,1,ACW,0.341385076
20,2,1,COKE,0.193910918
20,2,1,SR,0.32753737
20,2,1,DR,0.302561201
20,2,1,ACW,2.715004706
20,2,1,COKE,0.129128264
20,2,1,SR,0.471443739
20,2,1,DR,0.393314315
20,2,1,ACW,0.287066413
20,2,1,COKE,0.179980649
20,2,1,SR,0.272718945
20,2,1,DR,0.297351006
20,2,1,ACW,5.84588872
20,2,1,COKE,0.171638695
20,2,1,SR,0.231829618
20,2,1,DR,0.461332026
20,2,1,ACW,0.514524641
20,2,1,COKE,0.205237062
20,2,1,SR,0.432010152
20,2,1,DR,0.301285816
20,2,1,ACW,15.89339621
20,2,1,COKE,0.223488049
20,2,1,SR,0.483697119
20,2,1,DR,0.369854984
20,2,1,ACW,3.266607152
20,2,1,COKE,0.165896387
20,2,1,SR,0.486964463
20,2,1,DR,0.270493261
20,2,1,ACW,1.135281346
20,2,1,COKE,0.230801293
20,2,1,SR,0.46132393
20,2,1,DR,0.340235291
20,2,1,ACW,0.318498884
20,2,1,COKE,0.191936504
20,2,1,SR,0.39461859
20,2,1,DR,0.206668161
20,2,1,ACW,2.075372744
20,2,1,COKE,0.217924948
20,2,1,SR,0.268758373
20,2,1,DR,0.249011536
20,2,1,ACW,0.389346462
20,2,1,COKE,0.143287418
20,2,1,SR,0.441649836
20,2,1,DR,0.379580455
20,2,1,ACW,13.54588772
20,2,1,COKE,0.153442952
20,2,1,SR,0.521572448
20,2,1,DR,0.195232472
20,2,1,ACW,0.982079776
20,2,1,COKE,0.263308422
20,2,1,SR,0.464040677
20,2,1,DR,0.189892448
20,2,1,ACW,1.167208765
20,2,1,COKE,0.223033095
20,2,1,SR,0.216958527
20,2,1,DR,0.350865848
20,2,1,ACW,0.316503974
20,2,1,COKE,0.166508017
20,2,1,SR,0.487019278
20,2,1,DR,0.418741958
20,2,1,ACW,0.986635166
20,2,1,COKE,0.140487401
20,2,1,SR,0.363400012
20,2,1,DR,0.311409222
20,2,1,ACW,0.48133307
20,2,1,COKE,0.215896358
20,2,1,SR,0.750918719
20,2,1,DR,0.274525428
20,2,1,ACW,0.651664061
20,2,1,COKE,0.337388791
20,2,1,SR,0.382855827
20,2,1,DR,0.507824031
20,2,1,ACW,0.498606527
20,2,1,COKE,0.163686556
20,2,1,SR,0.552659982
20,2,1,DR,0.279844761
20,2,1,ACW,3.022177497
20,2,1,COKE,0.269861382
20,2,1,SR,0.388799884
20,2,1,DR,0.310941284
20,2,1,ACW,0.166251225
20,2,1,COKE,0.157200616
20,2,1,SR,0.483775652
20,2,1,DR,0.173995781
20,2,1,ACW,6.369718637
20,2,1,COKE,0.299627329
20,2,1,SR,0.39525741
20,2,1,DR,0.357213786
20,2,1,ACW,0.172215233
20,2,1,COKE,0.165584461
20,2,1,SR,0.412727281
20,2,1,DR,0.35180056
20,2,1,ACW,0.484630482
20,2,1,COKE,0.167121488
20,2,1,SR,0.311935219
20,2,1,DR,0.248581951
20,2,1,ACW,0.477483905
20,2,1,COKE,0.15272287
20,2,1,SR,0.417119634
20,2,1,DR,0.416231546
20,2,1,ACW,0.48148492
20,2,1,COKE,0.194075791
25,2,1,SR,0.323313074
25,2,1,DR,0.266838307
25,2,1,ACW,0.48418786
25,2,1,COKE,0.201702028
25,2,1,SR,0.286481728
25,2,1,DR,0.326765022
25,2,1,ACW,0.910710848
25,2,1,COKE,0.160858798
25,2,1,SR,0.45533053
25,2,1,DR,0.238368878
25,2,1,ACW,0.232644696
25,2,1,COKE,0.197190179
25,2,1,SR,0.649763925
25,2,1,DR,0.341208679
25,2,1,ACW,1.224159458
25,2,1,COKE,0.223410919
25,2,1,SR,0.589821771
25,2,1,DR,0.272779158
25,2,1,ACW,0.124228551
25,2,1,COKE,0.217953288
25,2,1,SR,0.701655283
25,2,1,DR,0.389772779
25,2,1,ACW,0.469356541
25,2,1,COKE,0.248036216
25,2,1,SR,0.375794878
25,2,1,DR,0.260556285
25,2,1,ACW,9.024503556
25,2,1,COKE,0.180754912
25,2,1,SR,0.455436418
25,2,1,DR,0.210375499
25,2,1,ACW,0.710891422
25,2,1,COKE,0.155319946
25,2,1,SR,0.589524072
25,2,1,DR,0.333886346
25,2,1,ACW,30.15444011
25,2,1,COKE,0.261040874
25,2,1,SR,0.241782383
25,2,1,DR,0.311763648
25,2,1,ACW,0.25532105
25,2,1,COKE,0.218568342
25,2,1,SR,0.38389159
25,2,1,DR,0.406350796
25,2,1,ACW,3.909506985
25,2,1,COKE,0.16469663
25,2,1,SR,0.585074968
25,2,1,DR,0.308211712
25,2,1,ACW,1.97006517
25,2,1,COKE,0.249212439
25,2,1,SR,0.471877336
25,2,1,DR,0.251816597
25,2,1,ACW,0.380719465
25,2,1,COKE,0.246824286
25,2,1,SR,0.722416335
25,2,1,DR,0.506924589
25,2,1,ACW,0.496407517
25,2,1,COKE,0.209021249
25,2,1,SR,0.293246117
25,2,1,DR,0.356234894
25,2,1,ACW,1.899423261
25,2,1,COKE,0.15004797
25,2,1,SR,0.336208626
25,2,1,DR,0.37657831
25,2,1,ACW,0.363925441
25,2,1,COKE,0.203079604
25,2,1,SR,0.523126547
25,2,1,DR,0.372224937
25,2,1,ACW,0.258655494
25,2,1,COKE,0.225050454
25,2,1,SR,0.531997545
25,2,1,DR,0.33016388
25,2,1,ACW,7.751214732
25,2,1,COKE,0.186388205
25,2,1,SR,0.548667354
25,2,1,DR,0.261683475
25,2,1,ACW,0.471133666
25,2,1,COKE,0.213198356
25,2,1,SR,0.366292017
25,2,1,DR,0.352801193
25,2,1,ACW,3.03688193
25,2,1,COKE,0.27133738
25,2,1,SR,0.457240055
25,2,1,DR,0.248987843
25,2,1,ACW,9.867016243
25,2,1,COKE,0.21557927
25,2,1,SR,0.513499753
25,2,1,DR,0.467350601
25,2,1,ACW,13.90096927
25,2,1,COKE,0.17421706
25,2,1,SR,0.470481211
25,2,1,DR,0.352736106
25,2,1,ACW,0.480287984
25,2,1,COKE,0.159145873
25,2,1,SR,0.603227753
25,2,1,DR,0.295229738
25,2,1,ACW,0.496870956
25,2,1,COKE,0.196435255
25,2,1,SR,0.476389619
25,2,1,DR,0.421605116
25,2,1,ACW,0.391904805
25,2,1,COKE,0.19985785
25,2,1,SR,0.43020485
25,2,1,DR,0.346980099
25,2,1,ACW,0.205076707
25,2,1,COKE,0.210349189
25,2,1,SR,0.479955371
25,2,1,DR,0.321186971
25,2,1,ACW,1.029468754
25,2,1,COKE,0.16114052
25,2,1,SR,0.43053403
25,2,1,DR,0.273507238
25,2,1,ACW,0.616274439
25,2,1,COKE,0.158834662
25,2,1,SR,0.772640544
25,2,1,DR,0.25541438
25,2,1,ACW,0.30665721
25,2,1,COKE,0.312243294
25,2,1,SR,0.348410192
25,2,1,DR,0.368962636
25,2,1,ACW,0.491397704
25,2,1,COKE,0.171662037
25,2,1,SR,0.749065955
25,2,1,DR,0.262999906
25,2,1,ACW,0.319094413
25,2,1,COKE,0.189667394
25,2,1,SR,0.335344559
25,2,1,DR,0.482435418
25,2,1,ACW,2.441537433
25,2,1,COKE,0.227394147
25,2,1,SR,0.595005989
25,2,1,DR,0.341034453
25,2,1,ACW,6.040489673
25,2,1,COKE,0.209159832
25,2,1,SR,0.276357289
25,2,1,DR,0.459461346
25,2,1,ACW,0.457985594
25,2,1,COKE,0.150934089
25,2,1,SR,0.479751737
25,2,1,DR,0.202858506
25,2,1,ACW,0.713982192
25,2,1,COKE,0.19527151
25,2,1,SR,0.491463501
25,2,1,DR,0.434411036
25,2,1,ACW,1.351984808
25,2,1,COKE,0.203010016
25,2,1,SR,0.721603456
25,2,1,DR,0.460389217
25,2,1,ACW,0.49532644
25,2,1,COKE,0.151980897
25,2,1,SR,0.815147872
25,2,1,DR,0.238628853
25,2,1,ACW,0.246637746
25,2,1,COKE,0.25241172
25,2,1,SR,0.335778376
25,2,1,DR,0.33559202
25,2,1,ACW,4.52605898
25,2,1,COKE,0.141806461
25,2,1,SR,0.536364072
25,2,1,DR,0.36689199
25,2,1,ACW,0.222922946
25,2,1,COKE,0.287136162
25,2,1,SR,0.484296443
25,2,1,DR,0.475986896
25,2,1,ACW,0.504223972
25,2,1,COKE,0.191637742
25,2,1,SR,0.778958132
25,2,1,DR,0.427853201
25,2,1,ACW,0.479339438
25,2,1,COKE,0.283434633
25,2,1,SR,0.555386051
25,2,1,DR,0.258536508
25,2,1,ACW,1.529634641
25,2,1,COKE,0.223519844
25,2,1,SR,0.334649673
25,2,1,DR,0.521827683
25,2,1,ACW,4.100501756
25,2,1,COKE,0.188690123
25,2,1,SR,0.725368506
25,2,1,DR,0.326735932
25,2,1,ACW,0.169398958
25,2,1,COKE,0.256975839
25,2,1,SR,0.484982852
25,2,1,DR,0.284461333
25,2,1,ACW,7.234323677
25,2,1,COKE,0.184605299
25,2,1,SR,0.429389043
25,2,1,DR,0.279776696
25,2,1,ACW,0.293419434
25,2,1,COKE,0.191299572
25,2,1,SR,0.296751699
25,2,1,DR,0.329182452
25,2,1,ACW,0.413519432
25,2,1,COKE,0.148966
25,2,1,SR,0.427556179
25,2,1,DR,0.359344323
25,2,1,ACW,0.510487027
25,2,1,COKE,0.228602791
25,2,1,SR,0.616096407
25,2,1,DR,0.52332991
25,2,1,ACW,1.550001078
25,2,1,COKE,0.152121506
25,2,1,SR,0.435963238
25,2,1,DR,0.655455738
25,2,1,ACW,12.07672221
25,2,1,COKE,0.152806884
25,2,1,SR,0.497695645
25,2,1,DR,0.273173444
25,2,1,ACW,0.286120681
25,2,1,COKE,0.265752243
25,2,1,SR,0.298731438
25,2,1,DR,0.306041368
25,2,1,ACW,1.602099484
25,2,1,COKE,0.160528894
25,2,1,SR,0.243037627
25,2,1,DR,0.333072816
25,2,1,ACW,0.179286655
25,2,1,COKE,0.126220037
25,2,1,SR,0.652843061
25,2,1,DR,0.247791989
25,2,1,ACW,0.446236171
25,2,1,COKE,0.178439379
25,2,1,SR,0.3163316
25,2,1,DR,0.315127544
25,2,1,ACW,0.997743975
25,2,1,COKE,0.203982606
25,2,1,SR,0.368177581
25,2,1,DR,0.370850087
25,2,1,ACW,1.921686234
25,2,1,COKE,0.18132603
25,2,1,SR,0.604944827
25,2,1,DR,0.416158365
25,2,1,ACW,0.349137377
25,2,1,COKE,0.194563574
25,2,1,SR,0.508709727
25,2,1,DR,0.374885032
25,2,1,ACW,6.216658664
25,2,1,COKE,0.339315847
25,2,1,SR,0.555447593
25,2,1,DR,0.437179338
25,2,1,ACW,0.477248165
25,2,1,COKE,0.176865518
25,2,1,SR,0.530581397
25,2,1,DR,0.277765741
25,2,1,ACW,2.420659121
25,2,1,COKE,0.271585102
25,2,1,SR,0.525270054
25,2,1,DR,0.234542646
25,2,1,ACW,2.615812094
25,2,1,COKE,0.216937527
25,2,1,SR,0.433616764
25,2,1,DR,0.237631275
25,2,1,ACW,0.412124973
25,2,1,COKE,0.243016973
25,2,1,SR,0.75667502
25,2,1,DR,0.296750732
25,2,1,ACW,2.482084633
25,2,1,COKE,0.360912047
25,2,1,SR,0.330081278
25,2,1,DR,0.357860868
25,2,1,ACW,0.343058262
25,2,1,COKE,0.153269874
25,2,1,SR,0.475997612
25,2,1,DR,0.19683682
25,2,1,ACW,3.394265813
25,2,1,COKE,0.297363623
25,2,1,SR,0.402626788
25,2,1,DR,0.30846356
25,2,1,ACW,0.450815159
25,2,1,COKE,0.245663251
25,2,1,SR,0.507684161
25,2,1,DR,0.287941219
25,2,1,ACW,0.36328137
25,2,1,COKE,0.184205154
25,2,1,SR,0.465153921
25,2,1,DR,0.29719586
25,2,1,ACW,0.475550387
25,2,1,COKE,0.146745229
25,2,1,SR,0.40802508
25,2,1,DR,0.3928908
25,2,1,ACW,0.490333673
25,2,1,COKE,0.154564438
25,2,1,SR,0.654876665
25,2,1,DR,0.366056951
25,2,1,ACW,0.81698005
25,2,1,COKE,0.281229652
25,2,1,SR,0.370043418
25,2,1,DR,0.307250491
25,2,1,ACW,0.595766376
25,2,1,COKE,0.166380122
25,2,1,SR,0.92262121
25,2,1,DR,0.227432814
25,2,1,ACW,0.428036261
25,2,1,COKE,0.375433915
25,2,1,SR,0.437064652
25,2,1,DR,0.295945981
25,2,1,ACW,0.22640234
25,2,1,COKE,0.158309191
25,2,1,SR,0.397842947
25,2,1,DR,0.402056163
25,2,1,ACW,0.268107345
25,2,1,COKE,0.221331528
25,2,1,SR,0.565004022
25,2,1,DR,0.312410984
25,2,1,ACW,0.643710612
25,2,1,COKE,0.248099821
25,2,1,SR,0.7091277
25,2,1,DR,0.307239523
25,2,1,ACW,1.921858548
25,2,1,COKE,0.238302127
25,2,1,SR,0.665393067
25,2,1,DR,0.365427892
25,2,1,ACW,0.63844389
25,2,1,COKE,0.183967581
25,2,1,SR,0.420490454
25,2,1,DR,0.312001922
25,2,1,ACW,11.95072311
25,2,1,COKE,0.130166132
25,2,1,SR,0.435336981
25,2,1,DR,0.429726704
25,2,1,ACW,43.80039313
25,2,1,COKE,0.208364314
25,2,1,SR,0.436074442
25,2,1,DR,0.218311326
25,2,1,ACW,25.20169901
25,2,1,COKE,0.248713895
25,2,1,SR,0.427818896
25,2,1,DR,0.201686752
25,2,1,ACW,0.504123926
25,2,1,COKE,0.222669279
25,2,1,SR,0.313759817
25,2,1,DR,0.337364736
25,2,1,ACW,0.379071969
25,2,1,COKE,0.169687764
25,2,1,SR,0.283079975
25,2,1,DR,0.261790105
25,2,1,ACW,0.55500906
25,2,1,COKE,0.153988067
25,2,1,SR,0.419086474
25,2,1,DR,0.429862867
25,2,1,ACW,4.411796507
25,2,1,COKE,0.148481527
25,2,1,SR,0.304738841
25,2,1,DR,0.31652557
25,2,1,ACW,0.489772015
25,2,1,COKE,0.13722447
25,2,1,SR,0.487612378
25,2,1,DR,0.254632213
25,2,1,ACW,0.490626385
25,2,1,COKE,0.201766202
25,2,1,SR,0.791337366
25,2,1,DR,0.290097383
25,2,1,ACW,0.788862791
25,2,1,COKE,0.210761442
25,2,1,SR,0.528518359
25,2,1,DR,0.300368486
25,2,1,ACW,17.30695068
25,2,1,COKE,0.19039618
25,2,1,SR,0.481723897
25,2,1,DR,0.288459349
25,2,1,ACW,8.946736963
25,2,1,COKE,0.180310694
25,2,1,SR,0.543329975
25,2,1,DR,0.239030064
25,2,1,ACW,0.751212724
25,2,1,COKE,0.303650211
25,2,1,SR,0.393691585
25,2,1,DR,0.304120506
25,2,1,ACW,0.22416346
25,2,1,COKE,0.176037308
25,2,1,SR,0.582414292
25,2,1,DR,0.339853448
25,2,1,ACW,3.246557115
25,2,1,COKE,0.183423786
25,2,1,SR,0.337123799
25,2,1,DR,0.307181227
25,2,1,ACW,0.48546449
25,2,1,COKE,0.204960825
25,2,1,SR,0.629775267
25,2,1,DR,0.406029113
25,2,1,ACW,4.605014484
25,2,1,COKE,0.203449654
25,2,1,SR,0.513792775
25,2,1,DR,0.284378174
25,2,1,ACW,0.19909783
25,2,1,COKE,0.245990003
25,2,1,SR,0.532467166
25,2,1,DR,0.262288633
25,2,1,ACW,137.2237516
25,2,1,COKE,0.204562645
25,2,1,SR,0.588361732
25,2,1,DR,0.376772863
25,2,1,ACW,0.377693211
25,2,1,COKE,0.234363146
25,2,1,SR,0.385976707
25,2,1,DR,0.372901403
25,2,1,ACW,0.466064284
25,2,1,COKE,0.154443951
25,2,1,SR,0.672001504
25,2,1,DR,0.371997252
25,2,1,ACW,0.416366914
25,2,1,COKE,0.232966061
